DateTime,AddedIPs,RemovedIPs
1580465147,36,5
1580468751,1,0
1580551548,8,6
1580616351,1,0
1580637954,2,5
1580706357,1,0
1580709962,1,0
1580713559,2,0
1580724354,11,19
1580738757,2,0
1580767555,3,0
1580771156,1,0
1580789157,1,0
1580792757,1,0
1580810750,5,20
1580825155,1,0
1580839558,1,0
1580868354,1,0
1580886356,1,0
1580897159,21,4
1580925967,1,0
1580976390,1,0
1580983563,22,7
1580994364,1,0
1581012366,2,0
1581019577,0,1
1581023168,1,0
1581033970,0,1
1581051974,1,0
1581069998,1,51
1581073595,1,0
1581077173,24,0
1581105973,0,1
1581116777,1,0
1581127576,2,0
1581138377,2,0
1581156379,4,9
1581185182,1,0
1581199580,0,3
1581206783,0,1
1581228385,1,0
1581231979,1,0
1581235608,2,0
1581242776,3,3
1581249977,0,2
1581260778,1,0
1581267978,0,1
1581271579,1,0
1581275179,0,3
1581282379,1,0
1581311174,1,0
1581318373,1,0
1581322016,1,0
1581329177,21,9
1581347173,2,0
1581372370,1,0
1581383169,1,0
1581397568,1,0
1581408404,1,0
1581415572,6,16
1581440768,1,0
1581444369,1,0
1581448097,1,0
1581501970,26,12
1581516367,1,0
1581519967,2,0
1581523570,0,1
1581527175,0,1
1581552367,0,3
1581555965,0,1
1581588387,11,23
1581595559,1,2
1581602761,0,4
1581606364,0,3
1581609965,1,0
1581642370,0,3
1581653163,1,0
1581663974,0,1
1581674770,5,3
1581681966,0,7
1581692769,0,6
1581699967,0,3
1581703565,0,1
1581710765,1,1
1581714366,0,1
1581717966,0,2
1581721565,0,1
1581735971,0,3
1581739564,0,1
1581743165,1,0
1581746768,1,0
1581750368,1,0
1581761168,8,4
1581768364,3,0
1581771968,3,0
1581775564,0,2
1581779170,1,2
1581782765,0,1
1581789965,2,0
1581797165,1,0
1581800767,0,6
1581811557,1,0
1581815158,0,1
1581822357,0,2
1581825963,1,0
1581836763,0,1
1581840393,0,2
1581843993,0,2
1581847556,9,6
1581851164,0,2
1581861961,0,2
1581865567,0,1
1581879958,1,0
1581887163,2,0
1581890762,0,7
1581894357,1,8
1581923152,2,0
1581930375,0,1
1581933967,12,12
1581937554,0,9
1581944753,0,1
1581951954,3,1
1581955552,0,1
1581959155,0,3
1581962749,0,1
1581977146,0,1
1581980751,3,0
1581991553,1,1
1581995150,0,3
1581998748,0,4
1582005951,1,7
1582016783,0,1
1582020344,2,8
1582038349,0,2
1582052744,0,1
1582059939,1,1
1582063543,14,1
1582074336,0,1
1582077942,1,1
1582081541,0,3
1582099561,0,1
1582103158,1,0
1582106741,13,18
1582110339,0,2
1582121143,1,4
1582124741,0,1
1582128339,0,5
1582135543,0,1
1582139143,0,3
1582142743,6,3
1582146345,8,1
1582149937,1,3
1582153539,0,1
1582160739,0,1
1582164341,0,1
1582167940,0,1
1582171542,0,1
1582175138,0,1
1582178741,0,1
1582185961,1,3
1582189572,0,1
1582207545,6,22
1582211143,0,12
1582221942,1,0
1582225543,1,1
1582232743,0,3
1582236344,11,2
1582243542,0,5
1582247144,1,2
1582250743,0,3
1582254339,0,3
1582261545,1,0
1582265146,4,0
1582268742,0,1
1582275970,1,0
1582279543,9,15
1582283143,2,5
1582286739,0,10
1582290341,1,0
1582293944,1,0
1582297537,3,0
1582304740,1,0
1582308343,0,1
1582315545,0,1
1582319139,0,2
1582322741,3,8
1582326346,1,6
1582329945,0,3
1582337145,0,1
1582347938,0,7
1582351544,2,6
1582355140,2,1
1582358757,10,0
1582362371,2,1
1582365938,8,13
1582369539,0,1
1582373143,0,4
1582376740,3,0
1582380338,5,12
1582383938,0,2
1582391140,1,0
1582394738,6,0
1582401938,2,0
1582409135,1,1
1582412742,1,2
1582416340,1,0
1582419939,1,1
1582423539,0,1
1582434340,2,0
1582437942,4,0
1582441536,3,0
1582452341,5,5
1582459538,1,0
1582466734,1,0
1582470336,1,0
1582481132,1,0
1582488336,0,1
1582491936,3,0
1582509937,1,0
1582517135,0,1
1582520740,1,0
1582531562,0,2
1582538736,12,6
1582542340,3,0
1582553136,3,0
1582563942,0,1
1582567538,7,1
1582574743,1,0
1582589138,1,0
1582596336,2,0
1582610742,0,1
1582617962,0,1
1582621564,0,1
1582625143,17,11
